Score,Word
187.49629282603553,roils
187.61082305488767,fates
188.0503794383676,stile
188.17525722922133,alter
188.23682051285633,darts
188.29033996630966,stair
188.37438850407105,lopes
188.41228946469425,loans
188.42538334707626,sarin
188.57835406011782,spate
188.73234038859124,runes
188.9260418219846,holes
188.97638858954375,teams
188.97886654723257,rimes
189.0176022767989,toads
189.29052851118112,cites
189.30932087374862,shier
189.33512822066845,doers
189.55881446588992,meats
189.55883371920194,loris
190.09090434881267,bores
190.21351055145104,lards
190.22458315170672,bries
190.26909314677286,tides
190.48538252521934,cones
190.5369614928234,osier
190.69762784562815,moles
191.2214393144883,sedan
191.4331018367981,noels
191.46754188102526,shear
191.50012289876798,capes
191.54532682078536,lyres
191.78384342090425,paces
191.8292746872401,hades
191.88904177130314,orate
191.9661736630875,rheas
192.07783416562637,tomes
192.21088056798945,certs
192.22260390933494,spear
192.51216253460396,slyer
192.66538403392852,maser
193.5783771069902,robes
193.86021063047755,dames
194.11969230087914,motes
194.3036181758521,raves
194.50803886921523,sited
194.94959267536126,fears
195.1084968662965,parse
195.24647929134062,smear
195.26080929055738,shale
195.26146214815674,riots
195.45495105590166,lutes
195.51484320799227,loads
195.9618679799274,stone
196.10560275583458,plies
196.26617370624137,irate
196.59503073975358,sober
196.60086633974754,sepia
196.61156795340406,piles
196.68656830877737,wears
196.76710417738173,roast
196.81866741418932,saver
197.01610861205648,beats
197.1379036505774,iotas
197.2838707276752,neaps
197.38296355984386,heats
197.41130028167242,aegis
197.75404919862854,means
198.01363826669086,maces
198.6255957147616,pones
198.66849022291808,sable
198.7338672567153,tiros
198.84316537745934,cages
198.95089429130311,score
199.32709591622617,nodes
199.33518576894562,strep
199.33774317147711,tyres
199.36086405204955,wanes
199.37797702334686,fores
199.37860479728494,caste
199.4036398471229,heros
199.69892208864687,sauce
199.72422553881935,nails
199.79834830808227,pairs
199.84167644639604,loges
199.9654526381752,stoep
199.98606679622017,altos
200.06504293992626,risen
200.26856661759248,sepal
200.4292885995569,septa
200.4390130509565,delis
200.44974091591567,trios
200.5556032306732,miles
200.8023826629837,tesol
200.9359964987852,salon
201.07842336271594,ogres
201.68088739536466,resit
201.70175549527627,teaks
201.75744982144542,idles
201.88141387726907,darns
201.93576138569438,heirs
201.95227677256446,boles
202.32718357316077,sales
202.35905282823515,rotis
203.37217998490718,oriel
203.3864083258762,celts
203.42920828884525,limes
203.43553306751255,paste
203.6847631444406,dials
203.80961049886008,baser
203.90912831060194,spore
204.01049945256634,anise
204.03548032454495,norse
204.27617767060423,lobes
204.28391171129078,razes
204.40766813891435,vales
204.41724233204823,snarl
204.58781557257558,oaten
204.74529267039657,stern
204.89528432020862,betas
204.95561179268586,tokes
205.03922803051807,liens
205.2214486479004,leaks
205.2972487169552,wires
205.40982988571096,stria
205.41739830884413,rares
205.867444893553,times
206.0758727223147,skate
206.46771793662037,cures
206.60392014324148,fires
206.70604380652318,tared
206.72573836484247,laves
206.82557191277996,fries
206.95923193149417,hairs
207.19480876437737,pleas
207.28948556338656,shore
207.3736629041676,caret
207.5708100996944,sates
207.69115345030409,toils
208.04666889580702,spiel
208.08662479349894,codes
208.20513943482567,beans
208.48473668515257,tunes
208.49794675464491,carts
208.503478579565,spire
208.5744287763241,hones
208.63020256171805,mites
208.8178276999694,skier
208.8939815438842,sidle
209.04380738707277,stage
209.0792499295867,tiler
209.30573076133973,terms
209.41124066817457,slide
209.5368505663915,tarsi
209.58956090882947,piers
209.73365459532366,nerds
209.84462890996025,saint
209.87998626353982,coats
209.8916863167918,weals
209.89189328089986,pages
209.95424926253563,diets
210.53241971168976,oared
210.55716787489305,heads
210.5845721919143,onces
210.63864508518589,biles
210.78820997498943,euros
210.82548670695212,roams
210.97843861609667,rends
210.9934561690978,learn
211.14036575424768,meads
211.18603589094363,gapes
211.22015866019555,poser
211.32547525134058,feats
211.34402186049363,oases
211.4999616826474,sears
211.80692323198042,shire
211.93515093843854,coals
212.06797451580186,suite
212.1939111284643,hoers
212.32254040253142,arses
212.3712194558869,sores
212.45638189301036,slake
212.48816676577428,onset
212.54628105672015,leafs
212.91129250799395,sower
213.08439938460472,islet
213.2118527333278,fades
213.2213343531044,lieus
213.3106531012296,tacos
213.32870359718984,alert
213.34386325345307,ogles
213.68884974895602,stake
213.93444684884392,cafes
214.34305493423722,slant
214.45112164314446,bites
214.60123293856006,lapse
214.64411117991978,acmes
214.83210726458717,spade
214.8736645426305,dines
215.13104564566035,rated
215.23594273978983,bones
215.34062600910514,agues
215.7719154444701,vanes
215.97346539748688,dents
216.0135556301046,faces
216.17870444309705,dater
216.28558465145616,pines
216.4597003771406,marls
216.56208174278476,slice
216.566341512181,goers
216.9458178017534,parts
216.9617745751654,lends
217.1110025899964,sires
217.2842639390822,cater
217.44526040305456,floes
217.65035696017247,noise
217.75976616530977,loner
217.76128418357564,tarps
217.94523053051284,lazes
217.97599166513493,samey
218.03690519706873,rinse
218.0857922095867,games
218.09061401847012,paler
218.16612699289868,haste
218.35959792281577,taxes
218.44740326553176,rouse
218.45064587166556,tends
218.60244866806332,haler
218.63238404715693,horas
218.64733603565247,satin
218.70194859061115,liter
219.0806896366984,fetas
219.13025753981051,aired
219.45080645737906,cased
219.46697751916244,wades
219.6195853057763,alien
219.62930220796468,toner
219.78466988796794,shade
219.86989895598285,orcas
219.8709863398627,dopes
219.891449808655,swear
219.96320682881662,renal
219.99222518121766,cakes
220.13602484122092,peons
220.23072429297562,steno
220.45681538061166,pelts
220.49762287624824,siree
220.57885596139712,beads
220.63984717210337,boers
220.71759219287122,dices
220.7966935925568,slope
221.1666146081488,poets
221.18547718430153,taper
221.31680299372798,copes
221.3461563810895,moues
221.58781925107496,abets
221.65971291577875,resin
221.75606391015893,naves
221.91638548267753,tikes
222.08162811290387,pater
222.20675078227342,likes
222.25656532944916,clues
222.29461766713757,leash
222.36103730540944,boars
222.379652800836,irons
222.43007177315363,smote
222.44976260884636,biers
222.63693253079356,adios
223.04567056121732,sawed
223.32346713463107,leant
223.36599092393317,staid
223.37810481397509,talus
223.43114657419585,slain
223.64100495127528,pails
223.6845237197934,roves
223.79297182794622,kites
223.8226077662781,beaus
224.10589662667024,aches
224.34421120072952,steam
224.39490609202565,mines
224.43734282460423,melts
224.50841160967428,weans
224.66741159963192,baste
224.707507339914,lords
224.73617037970206,weirs
224.8242838600982,narcs
224.92703740386926,cents
225.01038925158764,degas
225.2978785346383,trade
225.43815704049794,donas
225.5276030239909,wiles
225.7493670263842,marts
225.7842978565247,prats
226.01753904582938,talcs
226.16662374661553,slued
226.20008517927621,lands
226.8162502849402,traps
226.8250571760016,caner
227.02461675647345,super
227.2784982051166,colas
227.38387636447538,comes
227.38853109987065,moats
227.5665008212252,veals
227.64922837583882,hails
227.66208363170995,yeast
228.00704912827996,makes
228.5734291618292,hakes
228.68633979492475,salve
228.72819508437794,snail
228.74360429589856,rears
228.9076334085755,halos
228.94200079517947,domes
229.0777046521848,spite
229.10613039543244,soles
229.28980585751083,modes
229.34462281467145,aside
229.5406075222028,manse
229.58045546094706,layer
229.81297931830542,seals
229.83117264038765,strew
229.83832548654212,space
229.9252817766697,poise
229.9404689177989,dealt
230.17770979269343,shoed
230.1997360652418,relit
230.2269408768745,serif
230.2708295011825,flies
230.39173488160415,slime
230.51084635281586,files
230.65671062035645,faros
230.69977077357373,inset
230.90131895292535,mails
231.03627722353835,loams
231.081601535519,satyr
231.1755620433268,gaols
231.2327709792209,harts
231.23732620737752,cards
231.36879807484243,tamer
231.7177114574464,sloes
231.9108009821009,scone
231.9578361786291,goats
232.05114956881044,fames
232.10087422556643,litre
232.17549654989287,fairs
232.3895502144109,miser
232.42835400753114,trams
232.462131336248,treys
232.48720803737024,shred
232.70798371054525,beast
232.73672279480263,stein
232.8083536165139,alder
233.03669759878292,snake
233.22900012228624,hater
233.34138421880786,alone
233.48970363221346,smite
233.58683910721936,smile
233.79593126784297,axles
233.87083413048182,voles
233.91177844792318,heaps
233.95981887739455,lamer
234.12842379553834,prose
234.22680076387684,waste
234.25630850577375,cause
234.64916889438678,arson
234.65890174175834,seats
234.6848069766321,edits
234.70831909893073,avers
234.81126811619805,stain
234.90182530257508,pause
234.90974107996584,votes
235.03203160449468,rives
235.11207280528455,coeds
235.24396330884943,boats
235.26930068808005,crate
235.6944529654844,liner
235.82651346812028,amirs
235.86255043407579,snort
235.879624232861,pules
236.13769088521462,dirts
236.1585172845183,swore
236.2248568182843,loves
236.33737415878838,atone
236.4103736862588,trays
236.41753357158538,loins
236.62063947136852,react
236.64807664576625,goals
236.68664267363746,doges
236.73730899563748,roses
236.89967682091438,dolts
237.12920113085596,adore
237.15146487418693,emirs
237.3391384728504,deist
237.35233365229954,larks
237.58377307078442,autos
237.73291531412906,lions
237.99613926249418,prate
238.24943880981576,urges
238.4301430782232,slave
238.54952404778814,baits
238.56567502887674,fleas
238.756489412001,karts
238.92919131243332,caves
239.00125746363264,belts
239.25724717936066,lours
239.36299522612762,ailed
239.39709510904683,sprat
239.43829643423805,sorer
239.48427610095868,bakes
239.67739630955342,yetis
239.76462705595148,since
239.7699402965163,bodes
239.77581269981522,louse
240.1214827091076,trace
240.21323261599323,prise
240.2616911152249,stave
240.28884897900969,style
240.3718237925458,shite
240.99339275029624,sweat
241.02536765056416,spied
241.039231408672,gaits
241.0612443274658,hopes
241.1631801236489,treks
241.43955938268206,pains
241.47282798816687,opals
241.47306949350977,penis
241.4897384446558,antis
241.49884410717374,taker
241.62097426070997,zeals
241.7333054190244,stand
241.73861708797483,areas
241.7466298288726,horse
241.78681492674832,hides
241.7916160503554,moans
241.83564914478907,ramie
241.9806700720663,yarns
242.03326009178642,steak
242.1810125753309,shied
242.25192267677917,mules
242.3336456539303,cants
242.79069571401152,bails
242.87382044228568,nosed
243.0667129034146,saudi
243.08818879902873,saith
243.1510447324776,drest
243.15172886245543,dimes
243.28468806808107,ferns
243.39901152250238,snide
243.44512544643234,edams
243.46273658658623,apter
243.50122379496403,shape
243.57193992494476,wages
243.5800225799468,brats
243.60561910708373,dunes
243.7969387001824,tread
243.89359683479398,saved
244.03490877014121,lauds
244.08789344964234,aspen
244.17452339439075,tenor
244.37282927565246,mopes
244.3789519815321,rubes
244.46859716152633,shone
244.4901357024433,herds
244.53533355518013,sabot
244.66605605086428,barns
244.8710150370878,slept
244.97718302711343,blase
245.1202666980157,torsi
245.13116827719404,routs
245.13376928807003,stoke
245.19850064617717,smart
245.21263480442448,false
245.762800871046,tours
246.10368713640048,laden
246.1913292125421,spelt
246.20236580513193,lager
246.20489589199465,aline
246.41656263675122,baler
246.50888681003195,rises
246.56567650971667,codas
246.57640892522167,pearl
246.87748410265183,coils
247.00885528616232,togas
247.01032485398454,pitas
247.01744863871895,panel
247.04141904595696,solid
247.10782054391714,lidos
247.25670178945634,malts
247.36731589635156,feast
247.7442210764762,duels
247.75749309702283,oaths
247.90302269739482,yules
247.92159656306038,seamy
247.9641081777792,plats
248.1951400874328,demos
248.30883591255466,strap
248.4056045563114,shame
248.57597341090093,delta
248.62636965701756,niter
248.69390852594316,smelt
248.80910133426553,servo
248.84647467734268,homes
248.9143913515944,pyres
249.11176467303005,paves
249.16548162108967,clans
249.7342958783057,nudes
250.01045489920034,teary
250.09541838252832,crest
250.12776734694208,serum
250.20443066203373,peaks
250.33091295219376,pants
250.53822731360458,bides
250.68806086707727,cadet
250.80654697003632,teats
250.83031462623276,close
250.93314054493865,cared
251.11137314080304,warts
251.29186617489978,beams
251.3149917848123,loxes
251.33764317882532,vapes
251.43152263609352,fakes
251.60503313112693,drams
251.70858802396887,crane
251.8296853054835,salty
251.86080742198413,based
251.9600207338874,dazes
251.96475661211272,fines
251.97341833391752,yeahs
251.98417393495924,stray
252.02144032479444,mains
252.2521376370028,brans
252.38566642108495,parsi
252.44299576838608,astir
252.46084347735663,realm
252.5269984802928,duets
252.5539145461728,coast
252.60618447376072,glues
252.62707189567757,halts
252.68479021424992,loses
252.7922009401067,okras
252.8769896911625,foals
253.02634553584392,shyer
253.03546123282038,cokes
253.32499210212876,mutes
253.40347632928814,pesto
253.41299938032466,recta
253.41552247719036,farts
253.53945026963856,spine
253.59585116384312,reels
253.86839214903836,welts
253.9704129569515,jades
254.03746801650064,dopas
254.09675380446657,soars
254.19485682468354,trail
254.2104028013065,ports
254.21621617274104,ashen
254.28631237146092,nurse
254.35519857291254,saris
254.3859154062048,frets
254.5132422286055,lives
254.76897119005616,wines
254.86042872760288,maids
254.86248458950007,trews
255.0882702380972,snipe
255.13947107176708,loafs
255.20553462809104,wakes
255.21371431277282,doter
255.30982081539435,zetas
255.33628865939895,luges
255.4077414610228,nacre
255.8176567355484,tired
255.85444449923145,shoat
256.000299928236,wiser
256.032083478942,totes
256.36704122784715,waits
256.37207913304144,plate
256.5112301800524,heart
256.5898044370967,sites
256.6536683041772,pokes
256.67511367277046,haves
256.74536959825485,savor
256.92037038646737,zeros
256.97968408253604,bents
257.20061936037104,melds
257.22740360210884,shard
257.3281218389651,gorse
257.3869579325572,plans
257.48521825064205,pared
257.64925216667757,scent
257.65316104659894,canoe
257.75321276895414,afros
257.77784203308147,rafts
257.94893714678966,shoal
258.1913657508395,leers
258.3113931856156,laths
258.6185927870477,atoms
258.650967002282,opens
258.827720605123,morel
258.91003253130964,tease
258.9204823124438,tried
258.9373306870821,ratio
258.96441425046095,riled
258.9716803743565,idols
259.0572577711421,suave
259.09594065111935,cases
259.10146369554474,wails
259.1314497046989,leapt
259.1765086825861,goads
259.4304473508144,felts
259.56866456741983,piste
259.7234959738159,shine
259.73898942914093,route
259.9638019784184,raced
259.9936542243715,jeans
260.01649769249,inter
260.0888155870901,carps
260.2482020922233,outer
260.2743493871647,corns
260.3134876144135,large
260.3740922299944,clear
260.38921087496055,taped
260.5937079587371,state
260.66117784271944,blues
260.7766660042618,darks
260.8276329509744,hared
261.02418084627425,biros
261.07517600238276,relay
261.2066869006486,kenos
261.24625136118624,tunas
261.3029479003792,thais
261.32406052195955,gents
261.374555236666,lease
261.38543421924606,bolas
261.4080992806515,yards
261.4446573876894,water
261.4973409724395,colts
261.6631648363844,drays
261.6673388287836,dikes
261.6786851348998,perms
261.68581430697185,lefts
261.69800517854725,fails
261.7411867184098,dagos
261.77643405564265,bards
261.9280302394333,narks
262.09082333190577,sherd
262.27034862943697,ranks
262.39627754169834,posed
262.4574028300963,grans
262.59948917608705,sneak
262.66946005632036,sinew
262.6713323530047,frats
262.7260078877596,trial
262.77769784252393,talks
262.83407946496783,ulnas
262.9977949576005,anted
263.1071882067913,lubes
263.1276674871153,giros
263.1326512265866,sties
263.1569191556862,trees
263.35769525957704,miens
263.36609358739156,tubes
263.379023142095,warns
263.3815135197056,shlep
263.4538756700017,nosey
263.462522087477,asset
263.5441549565389,spake
264.24406170118687,lints
264.6382106972381,items
265.0189729497297,screw
265.14260317590276,omens
265.4246672632989,drabs
265.45658961664725,aunts
265.565459519439,grate
265.6561234923657,sages
265.681018086929,capos
265.79512592677287,laird
265.85097265071596,drags
265.98652686620875,byres
265.99561667218586,clots
266.17335254108536,inlet
266.39439962047265,kolas
266.45835105436555,scant
266.4826890805245,nitre
266.6891031483802,abler
266.8097430877743,sowed
266.87764439589836,wrens
266.9106158848567,tiled
266.9146081755452,dregs
266.9479140069369,hokes
267.05393405413884,scope
267.1362946437513,acids
267.2819966125869,lento
267.31003332415946,raped
267.3200552195131,douse
267.32574546588927,older
267.40229002388253,skied
267.48220124482145,porns
267.63670869555637,spent
267.73221213269915,debts
267.88219643681117,louts
268.1008904927232,solve
268.2230838745038,vedas
268.2653214619432,brads
268.2801249203757,gelds
268.2862484181346,rebus
268.2998502271529,splat
268.31231883888404,those
268.33717437004185,surge
268.67364519149146,zones
268.84018462688687,pends
268.9716961825832,grads
269.01316724624684,japes
269.1780989278391,shalt
269.29155194484514,shake
269.5164941270207,emits
269.5718097059503,beaks
269.69971350445144,types
269.8571923528252,pacer
269.8752474097814,worse
270.00885849743514,lance
270.1337879655865,moils
270.19487669401974,trips
270.28787943262915,spice
270.2957503791921,erase
270.41195456153287,caper
270.47821381791385,overs
270.53573389434496,craps
270.6098596928463,lotus
270.6584986283105,rosin
270.66012431400844,scald
270.75441393051483,sport
270.95141460493255,yokes
270.9954431668992,lathe
271.007519492747,easel
271.0075958195457,cadre
271.16067535175273,ecrus
271.28557591427244,sines
271.3417195362202,veils
271.75893424619665,topis
272.0131841230648,stark
272.3183962998721,miler
272.48980416143314,prole
272.5549177077115,pikes
272.6085193804197,laced
272.6633954083383,moire
272.69020481760487,dyers
272.83449735158376,oiled
273.1642793326859,gains
273.19691842968604,besot
273.25800820780955,yearn
273.3483967794921,roars
273.37433597613784,fiats
273.4510722033441,hosed
273.50064026760464,glare
273.5333351907761,paled
273.91629312814473,heist
273.9684914391729,hazes
273.9709705406677,togae
274.1199116247879,tuner
274.304787054277,glens
274.3337106731639,padre
274.33775862665834,germs
274.58530496132096,girls
274.60155128876306,resow
274.6069573371477,toned
274.6696415604552,earth
274.75799326568335,early
274.9076729754988,blare
274.98692432458967,coves
275.1335660780089,crams
275.1455275462592,arced
275.52582107384205,stove
275.594543830232,anode
275.60594177084323,perks
275.9046853332474,harps
276.0079877508965,tamed
276.1736082750915,mazes
276.22109283319105,trims
276.24432945455754,flues
276.37841805401405,haled
276.634594800999,morns
276.95895276965035,petal
277.2016145071335,arums
277.2188425701026,maxes
277.3116214973415,hauls
277.37457980925143,plane
277.3903570621926,cords
277.7011434895882,clits
277.7675647943491,trope
277.9352518237797,herbs
277.9410381175592,gibes
278.02788841418425,table
278.13061618090995,noses
278.51451714171725,ruins
278.5513044645225,phase
278.7484948539081,rinds
278.7753847422307,honer
278.97250222360844,talon
279.0508869470777,setup
279.1753211690053,adzes
279.2523055574365,mikes
279.3636382793274,dupes
279.4653063515042,tyros
279.53737538253426,easts
279.57461767955925,hated
279.6465205278124,mends
279.67435374983796,wards
279.80848967506904,vines
279.84190870292986,thens
279.8499789994095,lepta
279.9986064013831,coins
280.01471056398714,steer
280.028269627477,drape
280.0566749501796,tangs
280.24444949857093,horns
280.4427765432392,wipes
280.5499755648911,recto
280.64255930244855,relic
280.68377463644566,taken
280.7624209985229,timer
280.8897298787636,boast
280.8959151188459,sakes
281.0135340287897,ethos
281.1377262522409,carbs
281.1866393705453,doves
281.22403731974697,turns
281.3315638732401,sleet
281.4736792398193,berms
281.70578372591376,peril
281.90094972179816,amuse
281.9717726012208,idler
282.08590750108704,cleat
282.2103433544216,strop
282.42225039921493,hikes
282.43506005233746,trice
282.5199969585794,boils
282.5412901956616,motel
282.5442139408675,safes
282.5805297630839,plots
282.6879230335624,mated
282.78296609099135,acted
282.8979579472177,taste
282.96653346163083,faves
283.0284256631072,ukase
283.03160544443733,puces
283.0933512782458,drone
283.18294754425335,hotel
283.2539956060933,shrew
283.30860252673256,caned
283.49306895285235,singe
283.56105114637296,gazes
283.6051705011241,payer
283.61851659460274,sails
283.6371408101697,woads
283.8020985032212,curse
284.0204775633874,drops
284.07460875649224,train
284.2158032837823,helps
284.27515178253714,miter
284.3698291108594,straw
284.37439002592436,rests
284.6142277237369,wains
284.67243878226793,crags
284.781876977416,pacts
284.85555546133736,naifs
284.8840637188754,heard
284.8876565081099,yikes
285.06711802080656,harem
285.14015421177015,damns
285.34725451182067,limos
285.3666593725376,prods
285.4728913459945,triad
285.50340978150865,norms
285.5493167250516,draws
285.620918075272,cedar
285.77513921818866,harms
285.8324130462798,meant
285.9557772404319,stoic
285.96733086774555,mauls
285.9850226231825,girts
286.0550052089135,cruse
286.22356579751636,trash
286.3202935282296,poems
286.34422500812184,tilde
286.47511887921314,short
286.5097164942555,skoal
286.5595697681364,noted
286.580289276447,oaken
286.75591888779724,outre
286.7618874698044,bytes
286.8022204596144,after
286.80354904354954,brits
286.87634756673356,sadly
286.94800483713277,runts
287.1211243823657,enrol
287.16281749542543,opera
287.227958436728,tanks
287.2466833603921,chase
287.2542539132558,ramps
287.2648352449664,picas
287.3961444416939,molts
287.51343317678624,arias
287.5381156375953,regal
287.5515482039482,story
287.72339173098845,waves
288.00956722685817,scree
288.177862354363,scorn
288.42867247904036,comas
288.4759326094086,soapy
288.71908009982025,cameo
289.02977332346023,meson
289.0456905031163,purse
289.22615144191013,flare
289.44601934682544,preys
289.50119451001814,newts
289.5563145180862,prams
289.5694286620594,tripe
289.60021394974575,adieu
289.7669408455143,bikes
289.8490451201669,taupe
289.87748865151656,grits
289.964669092194,crabs
290.002796288212,canst
290.1242091504926,radio
290.1732684923621,sneer
290.23538277498875,storm
290.36784320510617,gases
290.4634036948286,bergs
290.50259720004425,helms
290.59357806579874,hands
290.65461911745433,temps
290.70349148097034,glans
290.717501299965,isles
290.73222958859134,great
290.96763208731437,balds
290.9735191436799,pleat
290.9808354260855,eland
291.05302037023534,nicer
291.05782250327053,vials
291.1914961332003,trigs
291.2276761523811,turds
291.23273846856705,gated
291.35018808203716,ranee
291.3816145510975,seine
291.6617332868486,deary
291.66461705003337,sides
291.73472903337273,range
291.73542802329564,spoil
291.764702961711,bared
292.16603712018065,ideal
292.2176814294252,ulnae
292.22117692107634,flats
292.37245863504955,pious
292.39685515161995,penal
292.5865722863535,scrod
292.6706655129001,scarp
292.7548375538521,tykes
292.7886551518081,spend
292.962059886384,strip
293.15378180531076,crone
293.3283353378109,metal
293.36232229894824,seams
293.5419849485545,drips
293.6345578824862,thane
293.64004670098547,welds
293.6914342169673,supra
293.6965662923414,wadis
293.7742535281283,tress
293.94833545639995,afire
293.95708031852666,zines
293.9761681959305,gages
293.985612246388,vices
294.0595512250908,ravel
294.09327434019826,scrap
294.20852775934964,roust
294.25243269610286,menus
294.4542670498036,swine
294.4637128113232,coxes
294.4864304632041,senna
294.60659554823565,bases
294.6810414136342,prone
294.8225990510356,raged
294.84123616111714,upset
294.909495230227,crews
294.9372038298922,carol
294.96267592641544,glads
295.01647095482707,anger
295.09805295424223,valet
295.12006024457986,lamed
295.13195702567356,bends
295.2239000466185,prays
295.33517627902586,ready
295.3909126879807,slues
295.49428414261547,inert
295.64892909048825,gnats
295.6697385984147,surer
295.744253682581,salvo
296.05125725117085,ovals
296.0537647622687,speak
296.087534570826,apses
296.30412639648563,scary
296.3052106294819,pager
296.33565887198563,dorms
296.3452529470744,bated
296.4184424277445,curls
296.4411183591471,artsy
296.5246420144055,raked
296.53594049017096,techs
296.5432317315108,forts
296.584214220043,tiger
296.7180068694986,dozes
296.73501196783496,death
296.784757934365,colds
296.8117023893305,nukes
296.84651634513693,sugar
297.00895170405573,micas
297.0141035800905,caber
297.0543732524986,calms
297.071680804042,throe
297.1231069002664,parks
297.142654906347,asked
297.14857418587786,biter
297.201567565036,sperm
297.3241402496645,ripen
297.48155878840385,wants
297.56797035655933,stalk
297.6425714473386,shave
297.78339703094105,lexis
297.8762735695702,merit
297.89065349664725,coses
297.92871673513054,ruses
297.9321161326154,blear
298.110017772927,epics
298.20037384387877,lawns
298.3687372178133,babes
298.3907886972993,tonal
298.48233608377865,neath
298.5153350696664,ogler
298.6458861723223,abuse
298.6853426076665,vents
298.8144696495735,chars
298.88608816916275,moves
298.88843554063243,feral
299.0571560071386,cruel
299.1655488705011,cored
299.2495698233842,shirt
299.2731380021742,sward
299.28830741277955,dints
299.394077687895,other
299.511934661248,steel
299.556370934285,armed
299.67256337808016,aerie
299.7040584105842,crape
299.7576944343683,doses
299.7846887187529,verso
299.8579654805208,scram
299.9742038371904,worts
300.0059016833088,omits
300.0175683052334,lured
300.026981469226,liker
300.06537053113,sheaf
300.17304781135994,waist
300.18572919138967,shoes
300.225121485697,clods
300.2543205001174,berks
300.3052881177251,dalit
300.3498445466739,trend
300.4583481638475,yelps
300.76296902401464,jails
300.84876058502726,chaos
300.9779426375117,diner
301.0310359898635,jatos
301.06200963136615,mayos
